dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,0.25,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b0.25_g0.25.csv,results/mmlu-llama70b/weaver_test_k5_b0.25_g0.25.csv,mmlu-llama70b,MMLU,70B,3.8794588935540033
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,0.25,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b0.25_g0.5.csv,results/mmlu-llama70b/weaver_test_k5_b0.25_g0.5.csv,mmlu-llama70b,MMLU,70B,3.8288416096033857
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,0.25,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b0.25_g1.0.csv,results/mmlu-llama70b/weaver_test_k5_b0.25_g1.0.csv,mmlu-llama70b,MMLU,70B,3.643317383940588
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,0.5,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b0.5_g0.25.csv,results/mmlu-llama70b/weaver_test_k5_b0.5_g0.25.csv,mmlu-llama70b,MMLU,70B,3.8176798456739145
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,0.5,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b0.5_g0.5.csv,results/mmlu-llama70b/weaver_test_k5_b0.5_g0.5.csv,mmlu-llama70b,MMLU,70B,3.7824946604887293
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,0.5,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b0.5_g1.0.csv,results/mmlu-llama70b/weaver_test_k5_b0.5_g1.0.csv,mmlu-llama70b,MMLU,70B,3.7121242901183593
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,1.0,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b1.0_g0.25.csv,results/mmlu-llama70b/weaver_test_k5_b1.0_g0.25.csv,mmlu-llama70b,MMLU,70B,3.845513684807878
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,1.0,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b1.0_g0.5.csv,results/mmlu-llama70b/weaver_test_k5_b1.0_g0.5.csv,mmlu-llama70b,MMLU,70B,3.8103284996226923
wfang11/mmlu-llama70b-1-5-94-dev,5,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b1.0_g1.0.csv,results/mmlu-llama70b/weaver_test_k5_b1.0_g1.0.csv,mmlu-llama70b,MMLU,70B,3.739958129252322
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,0.25,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b0.25_g0.25.csv,results/mmlu-llama70b/weaver_test_k10_b0.25_g0.25.csv,mmlu-llama70b,MMLU,70B,7.0369571597334435
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,0.25,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b0.25_g0.5.csv,results/mmlu-llama70b/weaver_test_k10_b0.25_g0.5.csv,mmlu-llama70b,MMLU,70B,6.910413949856901
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,0.25,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b0.25_g1.0.csv,results/mmlu-llama70b/weaver_test_k10_b0.25_g1.0.csv,mmlu-llama70b,MMLU,70B,6.5476735829016075
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,0.5,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b0.5_g0.25.csv,results/mmlu-llama70b/weaver_test_k10_b0.5_g0.25.csv,mmlu-llama70b,MMLU,70B,6.446526009889341
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,0.5,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b0.5_g0.5.csv,results/mmlu-llama70b/weaver_test_k10_b0.5_g0.5.csv,mmlu-llama70b,MMLU,70B,6.3199828000127996
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,0.5,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b0.5_g1.0.csv,results/mmlu-llama70b/weaver_test_k10_b0.5_g1.0.csv,mmlu-llama70b,MMLU,70B,6.133377182975875
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,1.0,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b1.0_g0.25.csv,results/mmlu-llama70b/weaver_test_k10_b1.0_g0.25.csv,mmlu-llama70b,MMLU,70B,5.42489806104009
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,1.0,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b1.0_g0.5.csv,results/mmlu-llama70b/weaver_test_k10_b1.0_g0.5.csv,mmlu-llama70b,MMLU,70B,5.337243740052436
wfang11/mmlu-llama70b-1-5-94-dev,10,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k10_b1.0_g1.0.csv,results/mmlu-llama70b/weaver_test_k10_b1.0_g1.0.csv,mmlu-llama70b,MMLU,70B,5.1949194972226005
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,0.25,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b0.25_g0.25.csv,results/mmlu-llama70b/weaver_test_k15_b0.25_g0.25.csv,mmlu-llama70b,MMLU,70B,9.702399150049196
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,0.25,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b0.25_g0.5.csv,results/mmlu-llama70b/weaver_test_k15_b0.25_g0.5.csv,mmlu-llama70b,MMLU,70B,9.42103007774243
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,0.25,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b0.25_g1.0.csv,results/mmlu-llama70b/weaver_test_k15_b0.25_g1.0.csv,mmlu-llama70b,MMLU,70B,8.978089057635579
